"product_id","product_title","star_rating","review_date","review_headline","review_body","helpful_votes"
"B00T7XRGGC","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","5","2015-08-27","Great Laptop! Plenty of power","Great Laptop!<br />Plenty of power!","0"
"B00INTBQDA","Laptop Sleeve Bag, Evecase Ultra-Slim Neoprene Padded Sleeve Case Bag w/ Accessory Pocket for Laptop / Gaming Laptop / Notebook / Ultrabook / Chromebook","5","2015-08-28","Five Stars","Good case","0"
"B00T7XRGGC","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","5","2015-08-29","perfect for the price","Pretty good<br />Fan no problem<br />No noise , no hot<br />Boot fast<br />Ips screen is pretty nice<br />5/5 for this<br />first time review on amazon for this laptop","0"
"B00WMCUHCA","Laptop Cooling Pad, iKross 15 - 17inch Powerful Gaming Laptop Cooling Pad with Four 140mm Fan at 12000RPM","5","2015-08-31","and have never run this cool with other cooling","i use it constantly , and have never run this cool with other cooling pads","1"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-01","Love it!","Great quality for a reasonable price! Got this with a cooler master and had it shipped in two days! Other than a minor heating issue abd windows 8 acting like a retard at times, haven’t had a problem!","0"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-02","Five Stars","Excelent!!!","0"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","3","2015-01-02","I few sad. ASUS isn't good as they said","My laptop's keyboard has a error F12 key. Then I opened box and saw F12 key, I few sad. ASUS isn't good as they said.<br />I bought it 3 weeks ago. I can't return it to ASUS.","1"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-03","Just Needs an additional SSD and it's perfect.","Loving it so far. I am a very happy customer.","0"
"B00NVV2B98","ASUS ROG G751JT-WH71(WX) 17-Inch Gaming Laptop, Nvidia GeForce GTX 970M, 16 GB RAM, 1 TB HDD (Win 10 Version)","5","2015-01-03","Great laptop and excellent power for the price.","If I had to list some cons for this:<br />- The &#34;end&#34; key is a bit loose on my keyboard and it doesn't always press down properly if hit at a corner.<br />- I leave behind a ton of fingerprints b/c of the material but it doesn't bother me as a simple tissue will clean it off<br />- Battery life is a little short compared to my old laptop, but high battery consumption is the price you pay for having everything else be super good :)<br /><br />I also kept hitting the record button instead of escape out of personal habit (since on the keyboard the record ke is at the top left above escape), but you get used to it very quickly. Macro keys are very nice!","2"
"B00K6ZIMPE","Lenovo Y50 15.6-Inch Gaming Laptop (59425944) Black","5","2015-01-05","Excelent","Excelent it is what i ordered","0"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-05","Nice screen, good looks, and powerful.","Great laptop, keyboard feels great, nice to type on. The screen is beautiful. and windows 8 works great. I have tried running taxing programs to test for heat, and there was some warm air, but the fan never kicked onto its highest setting so it was within operating parameters. nice and powerful with the graphics card. fingerprints do show on the lid, but a damp towel once a week cleans it right up. Nice battery life with the Geforce tuning program","1"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-06","Works as good as promised!","It is exactly what I wanted. Simple to use perfect size. I am coming down from using an Asus 17'' so it was a change but a good one. It does get slightly warm on the left side so I recommend getting a cooling pad. Great for games and any other use you could need.","0"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-08","Great Machine","Coming from an older Dell Inspiron Laptop, this thing is a beast. the speed and performance are top notch (played Far Cay 4, Far Cry 3, BioShock Infinite, Tomb Raider, Watch Dogs, AC4-Black Flag, all on 1080p from high to ultra settings). the looks and build quality are solid as well, love the backlit keyboard and the logo. has easy access to HDD and Ram plus a removable battery, which were deal breakers on other gaming laptops i was looking at with higher prices. overall this is a great gaming laptop at a great price. glad i picked one up.","1"
"B00F4MEGYU","Alienware 14 ALW14-1250sLV 14-Inch Gaming Laptop (i5-4200M, 8GB Memory, 750GB Hard Drive, Windows 7 Home 64-bit) [Discontinued By Manufacturer]","5","2015-01-09","Five Stars","What's not to love!","0"
"B009M2XB3U","ASUS Republic of Gamers G75VW 17.3-Inch Gaming Laptop","5","2015-01-09","Five Stars","VERY VERY NICE","0"
"B00IEV85OU","ASUS ROG G750JS 17-Inch Gaming Laptop [OLD VERSION]","5","2015-01-11","Love this computer","Love this computer. It does everything I need and want.<br /><br />However, you can't kill some of the windows 8 game apps it comes with, but most of the other bloatware is easy to kill. The trackpad is very sensitive, so you have to learn to type with your fingers off the keyboard (better ergonomic posture, or so I'm told). It's tough, fast and easy to clean. The case gets smears and fingerprints on it easily, so be warned of that. But in terms of a reliable gaming rig with the ability to replace and replicate desktop functionality, this is a great go-to machine.","0"
"B00Q82SEYI","CyberPowerPC Fangbook EVO Dual-Core Gaming Laptop","5","2015-01-14","Great deal for the price","Really a great deal for the price. An upgrade for my daughter, She does some light gaming - though sims can be a bit demanding at times - and this handles it with no problem.  The screen looks great and she really likes the back lighting on the keyboard.  From the little time I have personally been on the machine doing setup it feels snappy and I had no problems getting it configured for her.","0"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","4","2015-01-15","This laptop boots in 15 seconds and on the 16th you can already be looking at your favorite webpage or whatever you want to do w","SSD makes all the difference in the world. This laptop boots in 15 seconds and on the 16th you can already be looking at your favorite webpage or  whatever you want to do with it. I'd give it 5 stars if it had Windows 7, but sadly it comes with Microsoft's latest (should be abortion). First thing i did was installing a Windows 7 shell. It's a top notch laptop, which runs games my desktop rig runs. Picture is crystal clear, keyboard stays cool even when CPU and GPU heat up over 85 C. While i was writing this review and was watching a HD movie on the 2nd monitor, the CPU temperature was between 40 and 45 C.<br /><br />I plugged in a portable regular USB 3.0 HDD and Diablo 3 installed on it starts in about 15 seconds The fact the laptop only has an internal 256 GB SSD is not a hindrance at all. With all the streaming services, for most people 256 GB will be well enough and like I said at the begining, it makes all the difference in the world. I don't understand why producers of high end laptop  insist on installing old spinning HDD's because they are by far the slowest part of the system. At the very least they should install Hybrid drives and better yet a SSD + HDD combo.<br /><br />16 GB of RAM means that the 2nd thing i did was disabling the swap file.","2"
"B007X26SLS","Connectland 17-Inch Gaming Laptop Cooler Stand with Dual Cooling Fans","1","2015-01-15","It is not the most comfortable to have sitting on your lap either","This product only lasted a few months before it completely stopped working. It is not the most comfortable to have sitting on your lap either. I didn't use this product constantly, or work it too hard...it's simply not made well. I do NOT recommend purchasing this product!!!","0"
"B00J06F4L0","Razer Blade Pro RZ09-01171E12-R3U1 Gaming Laptop 512GB Windows 8.1 Nvidia GeForce GTX 860M (Black)","3","2015-01-16","First one lame and the ""k"" key didn't work","First one lame and the &#34;k&#34; key didn't work. Had to ship back and get a new one.  New one wirks great but the retun process at Christmas was a pain.","1"
"B00IKF2H12","ASUS ROG G750JM 17-Inch Gaming Laptop [OLD VERSION]","5","2015-01-16","great computer!!!","love the computer it does everything that is promised. I have had no problems with it, and I love the deal I got on it.","0"
"B00NJVRTHE","ASUS GL771JM 17-Inch Gaming Laptop [2014]","2","2015-01-16","The laptop was fine otherwise however I returned it after a week and ...","I had a similar problem as those who had negative reviews on this laptop.  While playing Blizzard games the screen would go black for 1-2 seconds at seemingly random times.  The laptop was fine otherwise however I returned it after a week and a half.","0"
"B00K6ZIO2K","Lenovo Y50 59418222 16-Inch Gaming Laptop (2.8 GHz Intel Core i5-4200H Processor, 8 GB RAM, 1TB HDD, Windows 8.1) Black","4","2015-01-18","Four Stars","Should come with Windows 7 in stead of 8.","0"
"B00QHD8PY2","CUK ASUS ROG G751JL Full HD 17 Inch Gaming Laptop (Intel Core i7-4720HQ, 32 GB, 500GB SSD, 1TB HDD, Blu-Ray Drive, Black) with NVIDIA GTX 965M Windows 10 Gamer Notebook PC Computer","5","2015-01-28","ASUS G751JT came in perfect condition via Amazon Prime","I am really impressed with this item. Will probably update the review and add more in the next days but saw there are no other reviews and wanted to fix that. Everything came in perfect condition via Amazon Prime. The screen was perfect, no dead pixels.    Initial reactions are that at first I thought that perhaps there was no BD-rom because the tray said DVD multi but not to worry I soon discovered it was indeed a bd drive. I was able to play one Blu-ray in Cyberlink's PowerDVD program which was included but another one would not play. Once I installed my anyDVD HD, every Blu-ray played fine using VLC. I didn't use the CyberLink anymore after that so I don't know if it would have been compatible with anyDVD but to use the Cyberlink and get it all to work I think I might have needed to upgrade to a paid version of PowerDVD which I did not want to do right now.    There was really no bloatware to speak of. I ran my malware programs and found some small stuff and removed it. Nothing major. McAfee was installed but I just replaced that with another program I prefer.    The laptop is physically really nice. The body and skin are amazing. The top area all around the keyboard keys feels like silicone a bit, very smooth. The keys are comfortably placed. Wish I could set a different back lighting color than red but that's ok. The overall look is really nice anyway. I am not a gamer but an artist who needs a high performance machine. I DO play games on steam so will write more about that experience later as I update this review.    The laptop was comfortable to use and everything seems well-placed for me.  On another review of an Asus rog, someone complained about the place where the Ethernet cable goes being in the way on the right side where one might be using a mouse. I can see that if one is physically connected to Ethernet but since I am using it wirelessly and since I don't use the mouse on the right side of the computer but more in front of it, even though I am righthanded, I don't have any issue there. I did plug in the HDMI cable to a second monitor and that cable is close to the middle as well and I'm not bothered by it there. The second monitor connected effortlessly. The computer has a nice form factor over all. It is lightning fast, but with 32 GB of memory, of course. Boots quickly. The display is excellent, no issues from any angle.    ### Updates ###    Used it on my lap today. While it's slightly heavier than other less high-powered laptops, it was comfortable. It's a solid machine, nothing flimsy about. I had worried about the size and weight but it's a non-issue. A gamer or art person that would use this would definitely want the larger display.","34"
